kid,value,idf
"7028","98","1"
"7028","610","2"
"7029","317","1"
"7030","198","1"
"7031","434","1"
"7032","257","1"
"7032","258","1"
"7032","646","1"
"7032","200","2"
"7032","522","1"
"7032","555","1"
"7032","524","1"
"7032","45","1"
"7032","175","1"
"7032","177","1"
"7032","433","1"
"7032","18","1"
"7032","307","1"
"7032","403","1"
"7032","341","1"
"7032","439","1"
"7032","599","1"
"7032","601","1"
"7032","250","1"
"7032","412","2"
"7032","29","1"
"7032","317","1"
"7032","126","1"
"7032","607","1"
"7033","305","1"
"7033","196","2"
"7033","442","1"
"7034","145","1"
"7034","54","2"
"7035","296","1"
"7036","96","1"
"7036","416","1"
"7036","291","1"
"7036","100","1"
"7036","132","1"
"7036","484","1"
"7036","551","1"
"7036","296","1"
"7036","489","1"
"7036","623","1"
"7036","23","1"
"7036","55","1"
"7036","439","1"
"7036","88","1"
"7036","25","1"
"7036","603","1"
"7037","290","2"
"7038","209","2"
"7038","337","4"
"7038","294","4"
"7038","326","1"
"7038","475","1"
"7038","220","1"
"7038","348","2"
"7038","559","3"
"7039","583","6"
"7040","343","3"
"7041","526","1"
"7042","337","2"
"7043","576","1"
"7043","260","1"
"7043","264","1"
"7043","458","1"
"7043","397","4"
"7043","78","2"
"7043","273","1"
"7043","210","2"
"7043","405","1"
"7043","535","1"
"7043","153","1"
"7043","155","1"
"7043","225","2"
"7043","162","1"
"7043","418","1"
"7043","547","1"
"7043","229","1"
"7043","549","2"
"7043","486","1"
"7043","489","1"
"7043","490","3"
"7043","237","1"
"7043","176","1"
"7043","178","1"
"7043","630","1"
"7043","123","2"
"7043","571","2"
"7043","189","1"
"7044","8","1"
"7045","368","1"
"7045","72","1"
"7045","141","1"
"7046","80","1"
"7046","198","1"
"7046","78","1"
"7047","178","5"
"7048","188","1"
"7049","247","7"
"7050","153","1"
"7050","478","3"
"7051","648","1"
"7051","541","1"
"7051","558","1"
"7052","63","1"
"7053","34","1"
"7053","619","2"
"7054","360","2"
"7055","22","1"
"7056","77","1"
"7057","458","1"
"7058","276","1"
"7059","28","1"
"7059","110","2"
"7060","516","2"
"7061","166","1"
"7062","107","4"
"7062","300","6"
"7063","257","1"
"7063","268","1"
"7064","245","1"
"7065","123","1"
"7065","571","1"
"7066","39","1"
"7067","262","1"
"7068","468","1"
"7068","326","1"
"7069","41","1"
"7070","368","1"
"7070","1","2"
"7071","48","1"
"7071","340","1"
"7071","101","1"
"7071","583","1"
"7071","493","7"
"7072","322","2"
"7073","34","1"
"7074","468","1"
"7074","246","1"
"7074","375","3"
"7075","532","3"
"7076","16","1"
"7076","225","1"
"7076","264","1"
"7076","488","1"
"7076","458","1"
"7077","576","1"
"7077","250","1"
"7077","459","1"
"7078","59","1"
"7079","227","2"
"7079","292","1"
"7079","69","1"
"7079","198","1"
"7079","520","1"
"7079","298","1"
"7079","43","1"
"7079","236","1"
"7079","141","1"
"7079","111","1"
"7079","399","1"
"7079","559","4"
"7079","209","1"
"7079","371","1"
"7079","403","1"
"7079","468","1"
"7079","85","1"
"7079","247","2"
"7079","377","1"
"7079","570","1"
"7079","28","1"
"7079","317","1"
"7079","414","1"
"7080","238","1"
"7081","345","1"
"7081","557","1"
"7082","189","1"
"7083","550","2"
"7084","405","1"
"7084","421","1"
"7085","16","2"
"7086","59","1"
"7086","63","1"
"7087","38","1"
"7087","504","1"
"7088","449","3"
"7089","561","2"
"7090","500","1"
"7091","597","6"
"7092","424","1"
"7093","584","1"
"7093","108","1"
"7094","209","5"
"7094","465","1"
"7094","98","6"
"7094","532","3"
"7094","471","1"
"7094","57","1"
"7094","431","1"
"7095","416","1"
"7095","268","1"
"7095","126","1"
"7096","159","1"
"7097","100","4"
"7098","389","1"
"7099","510","1"
"7100","65","1"
"7100","401","1"
"7100","644","1"
"7100","152","1"
"7100","392","1"
"7100","541","1"
"7101","631","1"
"7102","464","2"
"7103","343","1"
"7103","551","1"
"7103","394","1"
"7103","459","1"
"7104","69","1"
"7104","584","6"
"7105","592","1"
"7105","38","1"
"7106","312","1"
"7107","359","1"
"7108","571","1"
"7109","33","2"
"7110","337","1"
"7110","433","1"
"7110","578","1"
"7110","645","1"
"7110","493","2"
"7111","468","1"
"7111","70","1"
"7112","225","1"
"7112","340","2"
"7112","411","5"
"7113","489","1"
"7114","29","3"
"7115","612","1"
"7115","365","1"
"7116","208","1"
"7116","418","1"
"7116","612","1"
"7116","197","3"
"7116","86","1"
"7116","294","1"
"7116","55","1"
"7116","135","1"
"7116","168","1"
"7116","155","1"
"7116","315","1"
"7117","1","3"
"7118","214","1"
"7119","399","5"
"7120","592","1"
"7120","600","1"
"7120","282","1"
"7120","650","1"
"7120","398","1"
"7120","159","1"
"7120","447","1"
"7121","203","1"
"7122","376","1"
"7123","321","1"
"7123","466","1"
"7124","468","1"
"7124","565","1"
"7124","581","1"
"7125","512","1"
"7125","408","1"
"7126","225","2"
"7127","253","1"
"7127","605","1"
"7128","372","1"
"7129","210","1"
"7130","368","1"
"7131","198","1"
"7132","305","1"
"7133","66","1"
"7133","54","1"
"7133","268","2"
"7134","238","1"
"7135","523","2"
"7136","385","1"
"7136","497","1"
"7136","123","1"
"7137","27","1"
"7138","183","1"
"7138","279","1"
"7138","315","1"
"7138","620","1"
"7138","191","2"
"7139","370","1"
"7139","172","2"
"7140","608","1"
"7140","483","2"
"7140","100","1"
"7140","343","1"
"7140","10","2"
"7140","555","1"
"7140","237","1"
"7141","648","1"
"7142","21","1"
"7143","571","1"
"7144","198","1"
"7145","392","1"
"7145","635","1"
"7146","86","3"
"7147","81","1"
"7147","310","1"
"7148","141","1"
"7149","375","1"
"7150","518","1"
"7151","285","1"
"7152","92","1"
"7152","237","1"
"7152","301","1"
"7153","531","1"
"7154","145","1"
"7154","131","1"
"7154","219","1"
"7155","516","6"
"7156","375","6"
"7157","2","1"
"7158","360","1"
"7158","491","1"
"7159","242","3"
"7160","542","2"
"7161","386","1"
"7161","131","1"
"7161","644","1"
"7161","133","1"
"7161","390","4"
"7161","518","1"
"7161","141","2"
"7161","272","1"
"7161","146","1"
"7161","531","1"
"7161","152","1"
"7161","25","1"
"7161","540","1"
"7161","157","2"
"7161","541","1"
"7161","159","1"
"7161","416","1"
"7161","417","1"
"7161","163","1"
"7161","291","1"
"7161","295","1"
"7161","297","1"
"7161","170","1"
"7161","300","1"
"7161","176","2"
"7161","432","1"
"7161","434","1"
"7161","436","1"
"7161","310","1"
"7161","311","2"
"7161","312","1"
"7161","440","2"
"7161","571","2"
"7161","317","1"
"7161","190","1"
"7161","575","1"
"7161","576","2"
"7161","323","1"
"7161","70","1"
"7161","326","2"
"7161","583","2"
"7161","72","2"
"7161","456","1"
"7161","75","1"
"7161","203","1"
"7161","76","2"
"7161","332","1"
"7161","336","2"
"7161","594","3"
"7161","89","1"
"7161","601","1"
"7161","220","1"
"7161","93","2"
"7161","605","2"
"7161","480","1"
"7161","609","2"
"7161","610","2"
"7161","228","1"
"7161","103","1"
"7161","489","1"
"7161","493","1"
"7161","368","4"
"7161","500","1"
"7161","374","2"
"7161","119","2"
"7161","510","1"
"7161","127","1"
"7161","255","1"
"7162","96","1"
"7162","416","1"
"7162","306","1"
"7162","595","1"
"7162","105","1"
"7163","322","2"
"7163","332","1"
"7163","177","1"
"7163","628","1"
"7163","246","1"
"7163","535","1"
"7163","440","2"
"7163","217","1"
"7163","282","1"
"7163","602","1"
"7163","379","1"
"7163","476","1"
"7163","508","1"
"7164","635","1"
"7165","205","1"
"7166","269","1"
"7167","524","1"
"7168","415","1"
"7169","104","1"
"7169","605","1"
"7170","577","1"
"7170","546","1"
"7170","227","1"
"7170","515","1"
"7170","165","3"
"7170","295","1"
"7170","632","1"
"7170","428","1"
"7170","508","1"
"7170","333","1"
"7170","47","1"
"7170","191","1"
"7171","56","1"
"7172","268","1"
"7173","26","2"
"7174","198","1"
"7175","404","2"
"7176","487","1"
"7177","86","1"
"7178","350","1"
"7179","245","1"
"7179","247","1"
"7179","104","1"
"7180","214","1"
"7181","166","8"
"7182","485","1"
"7183","65","2"
"7183","323","1"
"7184","486","1"
"7185","488","1"
"7185","605","1"
"7185","78","1"
"7186","581","1"
"7187","34","7"
"7187","291","1"
"7187","547","1"
"7187","101","1"
"7187","583","1"
"7187","478","1"
"7188","595","1"
"7189","93","6"
"7190","483","1"
"7190","566","1"
"7190","635","1"
"7190","527","1"
"7191","468","1"
"7191","581","1"
"7192","145","1"
"7193","274","1"
"7193","467","1"
"7193","20","1"
"7193","104","1"
"7193","184","1"
"7193","202","1"
"7194","219","1"
"7195","152","1"
"7196","502","1"
"7196","459","1"
"7196","461","1"
"7197","247","1"
"7198","591","10"
"7199","13","1"
"7200","571","1"
"7200","159","1"
"7201","641","1"
"7201","395","1"
"7202","72","1"
"7202","29","1"
"7203","133","1"
"7204","493","1"
"7205","62","1"
"7206","385","1"
"7206","577","1"
"7206","643","1"
"7206","518","1"
"7206","646","1"
"7206","11","1"
"7206","144","1"
"7206","273","2"
"7206","596","2"
"7206","149","2"
"7206","152","1"
"7206","408","1"
"7206","600","1"
"7206","347","1"
"7206","411","2"
"7206","476","1"
"7206","414","1"
"7206","480","1"
"7206","225","1"
"7206","418","3"
"7206","355","1"
"7206","102","2"
"7206","618","1"
"7206","302","1"
"7206","622","1"
"7206","239","1"
"7206","308","1"
"7206","310","1"
"7206","184","1"
"7206","504","1"
"7207","219","1"
"7208","571","1"
"7209","556","1"
"7210","497","2"
"7211","502","1"
"7212","375","1"
"7213","600","1"
"7214","209","1"
"7215","432","1"
"7216","210","2"
"7217","96","1"
"7217","513","4"
"7217","514","1"
"7217","611","1"
"7217","196","2"
"7217","357","2"
"7217","645","1"
"7217","134","4"
"7217","432","4"
"7217","628","1"
"7217","437","1"
"7217","118","1"
"7217","566","1"
"7217","630","3"
"7217","88","1"
"7217","345","5"
"7217","441","1"
"7217","282","1"
"7217","474","1"
"7217","570","4"
"7217","602","1"
"7217","414","4"
"7218","0","1"
"7218","1","1"
"7218","130","2"
"7218","650","1"
"7218","524","1"
"7218","525","1"
"7218","398","1"
"7218","148","1"
"7218","532","1"
"7218","405","2"
"7218","22","1"
"7218","280","2"
"7218","409","1"
"7218","547","5"
"7218","292","3"
"7218","37","1"
"7218","168","2"
"7218","552","1"
"7218","41","2"
"7218","42","1"
"7218","170","2"
"7218","298","1"
"7218","428","1"
"7218","429","2"
"7218","557","4"
"7218","49","1"
"7218","50","2"
"7218","181","1"
"7218","565","2"
"7218","55","2"
"7218","439","1"
"7218","567","2"
"7218","570","4"
"7218","187","1"
"7218","317","2"
"7218","62","2"
"7218","195","1"
"7218","73","1"
"7218","585","1"
"7218","335","2"
"7218","80","2"
"7218","339","2"
"7218","595","2"
"7218","212","1"
"7218","468","1"
"7218","599","1"
"7218","602","3"
"7218","224","1"
"7218","97","2"
"7218","231","1"
"7218","615","1"
"7218","233","1"
"7218","499","1"
"7218","628","1"
"7218","631","1"
"7218","121","1"
"7218","122","1"
"7218","378","2"
"7218","634","1"
"7218","508","2"
"7219","608","1"
"7219","145","1"
"7219","449","2"
"7219","510","1"
"7220","477","1"
"7221","193","1"
"7221","449","1"
"7221","513","1"
"7221","85","1"
"7221","149","1"
"7221","358","1"
"7221","423","1"
"7221","471","1"
"7221","24","1"
"7221","521","1"
"7222","395","2"
"7222","637","1"
"7223","192","1"
"7223","258","1"
"7223","323","2"
"7223","358","1"
"7223","330","1"
"7223","490","1"
"7223","77","1"
"7223","369","1"
"7223","19","2"
"7223","20","2"
"7223","596","1"
"7223","536","2"
"7223","632","1"
"7223","218","1"
"7223","442","3"
"7223","634","1"
"7223","222","2"
"7224","432","1"
"7224","481","1"
"7224","389","1"
"7225","192","1"
"7225","436","1"
"7225","616","1"
"7225","619","1"
"7225","222","1"
"7226","100","5"
"7226","10","3"
"7227","398","1"
"7228","413","1"
"7229","409","7"
"7229","123","1"
"7230","128","4"
"7230","193","1"
"7230","389","2"
"7230","138","1"
"7230","75","1"
"7230","83","1"
"7230","596","1"
"7230","149","1"
"7230","407","2"
"7230","601","3"
"7230","30","1"
"7230","418","2"
"7230","610","1"
"7230","99","1"
"7230","100","1"
"7230","293","1"
"7230","488","1"
"7230","41","1"
"7230","48","2"
"7230","368","1"
"7230","180","1"
"7230","246","2"
"7230","630","1"
"7230","183","1"
"7230","317","1"
"7231","371","1"
"7232","570","1"
"7233","395","3"
"7234","320","1"
"7234","1","3"
"7234","513","1"
"7234","577","1"
"7234","262","2"
"7234","264","1"
"7234","648","2"
"7234","650","1"
"7234","461","1"
"7234","78","5"
"7234","464","1"
"7234","81","3"
"7234","273","2"
"7234","82","1"
"7234","212","1"
"7234","340","1"
"7234","22","1"
"7234","406","1"
"7234","535","1"
"7234","88","1"
"7234","90","1"
"7234","99","1"
"7234","484","1"
"7234","551","2"
"7234","361","1"
"7234","490","1"
"7234","554","1"
"7234","363","2"
"7234","555","1"
"7234","620","1"
"7234","431","2"
"7234","432","1"
"7234","309","2"
"7234","246","2"
"7234","310","1"
"7234","375","4"
"7234","250","1"
"7234","570","1"
"7234","59","1"
"7234","636","1"
"7234","381","1"
"7235","312","1"
"7236","426","1"
"7237","178","2"
"7238","18","2"
"7238","82","1"
"7238","403","1"
"7238","28","1"
"7238","365","1"
"7238","431","1"
"7239","556","2"
"7240","23","1"
"7240","15","1"
"7241","195","1"
"7242","371","1"
"7243","536","1"
"7244","228","1"
"7245","195","1"
"7246","516","8"
"7247","302","2"
"7248","259","1"
"7249","272","8"
"7249","385","1"
"7249","498","1"
"7249","53","1"
"7249","341","1"
"7249","390","4"
"7249","471","1"
"7249","535","6"
"7249","634","1"
"7249","108","1"
"7250","133","1"
"7251","208","4"
"7252","314","1"
"7253","118","2"
"7254","265","3"
"7255","440","1"
"7256","48","1"
"7257","591","1"
"7258","96","1"
"7258","290","1"
"7258","357","1"
"7258","55","1"
"7258","521","1"
"7258","537","1"
"7258","634","1"
"7258","619","1"
"7258","478","1"
"7258","351","1"
"7259","413","1"
"7260","337","1"
"7261","403","1"
"7261","580","3"
"7261","14","1"
"7261","366","2"
"7261","398","1"
"7262","413","1"
"7263","227","1"
"7263","483","1"
"7264","295","3"
"7265","629","6"
"7266","645","1"
"7267","256","6"
"7267","512","6"
"7267","1","3"
"7267","513","1"
"7267","2","3"
"7267","259","4"
"7267","518","2"
"7267","7","1"
"7267","523","2"
"7267","524","1"
"7267","269","1"
"7267","15","3"
"7267","528","7"
"7267","529","3"
"7267","532","2"
"7267","24","2"
"7267","283","3"
"7267","540","12"
"7267","29","5"
"7267","30","2"
"7267","544","1"
"7267","33","3"
"7267","292","4"
"7267","294","6"
"7267","551","9"
"7267","41","3"
"7267","298","8"
"7267","46","1"
"7267","47","4"
"7267","559","6"
"7267","48","10"
"7267","563","1"
"7267","565","1"
"7267","55","1"
"7267","567","2"
"7267","312","8"
"7267","57","1"
"7267","569","4"
"7267","314","1"
"7267","571","5"
"7267","317","12"
"7267","318","9"
"7267","574","1"
"7267","63","11"
"7267","576","8"
"7267","67","2"
"7267","69","7"
"7267","325","3"
"7267","70","7"
"7267","326","3"
"7267","71","1"
"7267","72","2"
"7267","584","5"
"7267","585","2"
"7267","587","1"
"7267","332","1"
"7267","78","6"
"7267","590","1"
"7267","81","1"
"7267","82","1"
"7267","338","2"
"7267","594","7"
"7267","86","5"
"7267","87","1"
"7267","343","8"
"7267","344","2"
"7267","601","2"
"7267","90","3"
"7267","348","2"
"7267","604","3"
"7267","605","2"
"7267","98","1"
"7267","359","3"
"7267","623","6"
"7267","626","2"
"7267","115","1"
"7267","371","6"
"7267","627","2"
"7267","117","2"
"7267","373","2"
"7267","119","6"
"7267","120","3"
"7267","121","5"
"7267","377","7"
"7267","122","1"
"7267","379","2"
"7267","638","1"
"7267","127","2"
"7267","384","5"
"7267","641","2"
"7267","131","10"
"7267","132","5"
"7267","644","6"
"7267","133","3"
"7267","389","3"
"7267","645","1"
"7267","134","1"
"7267","397","8"
"7267","399","4"
"7267","404","4"
"7267","405","5"
"7267","150","2"
"7267","152","2"
"7267","155","5"
"7267","165","2"
"7267","425","5"
"7267","176","4"
"7267","433","1"
"7267","436","2"
"7267","437","6"
"7267","187","1"
"7267","188","1"
"7267","194","1"
"7267","198","10"
"7267","199","2"
"7267","455","2"
"7267","200","1"
"7267","456","1"
"7267","202","4"
"7267","462","4"
"7267","208","3"
"7267","209","4"
"7267","210","3"
"7267","473","3"
"7267","219","1"
"7267","220","7"
"7267","221","2"
"7267","479","3"
"7267","484","1"
"7267","230","3"
"7267","233","1"
"7267","234","5"
"7267","235","1"
"7267","236","1"
"7267","237","1"
"7267","238","2"
"7267","242","5"
"7267","499","1"
"7267","248","1"
"7267","249","3"
"7267","250","4"
"7267","508","3"
"7267","253","7"
"7268","222","5"
"7269","48","1"
"7269","135","3"
"7270","28","2"
"7270","29","3"
"7271","375","1"
"7272","480","1"
"7272","258","1"
"7272","547","1"
"7272","104","1"
"7272","330","1"
"7272","525","1"
"7272","110","1"
"7272","334","1"
"7272","622","1"
"7272","432","1"
"7272","628","1"
"7272","53","1"
"7272","342","3"
"7272","471","1"
"7272","634","1"
"7272","126","1"
"7273","199","1"
"7274","505","1"
"7275","598","2"
"7275","255","2"
"7276","420","3"
"7276","453","3"
"7276","74","3"
"7276","282","1"
"7276","91","7"
"7276","555","1"
"7277","88","1"
"7278","527","1"
"7279","81","2"
"7279","177","1"
"7279","435","1"
"7279","440","1"
"7279","520","1"
"7279","378","1"
"7279","363","1"
"7279","493","1"
"7279","46","1"
"7279","270","1"
"7280","413","1"
"7281","373","1"
"7281","60","1"
"7282","339","4"
"7283","507","1"
"7284","587","1"
"7285","612","5"
"7286","453","1"
"7286","549","2"
"7286","6","1"
"7286","552","1"
"7286","361","1"
"7286","555","1"
"7286","619","2"
"7286","588","1"
"7286","620","1"
"7286","15","1"
"7286","95","1"
"7286","415","1"
"7287","256","1"
"7287","571","1"
"7288","242","1"
"7288","605","4"
"7289","483","1"
"7290","500","1"
"7290","300","1"
"7291","229","1"
"7291","136","1"
"7292","105","1"
"7293","322","1"
"7293","101","1"
"7293","358","1"
"7293","71","1"
"7293","200","1"
"7293","45","1"
"7293","174","1"
"7293","175","1"
"7293","308","4"
"7293","532","1"
"7293","597","1"
"7293","54","1"
"7293","121","1"
"7293","350","1"
"7293","447","1"
"7294","573","1"
"7295","80","1"
"7295","547","1"
"7295","468","1"
"7295","377","1"
"7295","93","1"
"7295","493","1"
"7296","592","1"
"7296","449","2"
"7296","130","1"
"7296","505","1"
"7296","394","1"
"7296","381","1"
"7296","463","1"
"7297","599","1"
"7298","225","1"
"7299","275","3"
"7300","122","4"
"7301","400","1"
"7301","617","1"
"7301","507","1"
"7301","318","1"
"7302","154","1"
"7303","433","2"
"7304","96","1"
"7304","561","1"
"7304","114","1"
"7304","442","1"
"7304","587","1"
"7305","114","2"
"7305","423","1"
"7305","105","1"
"7305","350","1"
"7306","453","1"
"7307","334","1"
"7308","229","1"
"7309","248","1"
"7310","617","1"
"7311","141","1"
"7312","322","1"
"7312","500","1"
"7312","359","2"
"7312","554","2"
"7312","366","1"
"7313","354","1"
"7314","102","1"
"7315","179","2"
"7316","209","1"
"7316","420","10"
"7316","534","2"
"7316","153","1"
"7316","154","1"
"7316","442","1"
"7316","333","1"
"7317","399","2"
"7318","329","1"
"7319","181","1"
"7320","463","4"
"7321","1","1"
"7321","65","1"
"7321","339","1"
"7321","547","1"
"7321","643","2"
"7321","537","1"
"7321","649","1"
"7322","352","1"
"7322","607","1"
"7323","50","1"
"7324","498","1"
"7325","581","1"
"7325","539","1"
"7325","284","5"
"7326","120","1"
"7326","488","1"
"7326","461","1"
"7327","251","1"
"7328","402","3"
"7328","350","1"
"7329","160","1"
"7329","577","1"
"7329","199","1"
"7329","120","1"
"7329","73","1"
"7329","475","1"
"7329","557","2"
"7329","543","1"
"7330","460","2"
"7331","498","1"
"7331","557","2"
"7332","395","12"
"7333","649","1"
"7334","610","1"
"7334","211","1"
"7334","86","1"
"7334","344","2"
"7334","601","1"
"7334","26","1"
"7335","98","1"
"7336","272","2"
"7337","407","1"
"7338","309","1"
"7339","43","1"
"7340","597","2"
"7340","495","3"
"7341","386","4"
"7342","260","1"
"7343","207","8"
"7344","291","1"
"7345","141","1"
"7346","197","1"
"7347","449","1"
"7347","599","1"
"7348","96","1"
"7349","192","1"
"7349","644","1"
"7349","261","1"
"7349","200","1"
"7349","461","1"
"7349","527","1"
"7349","272","1"
"7349","593","1"
"7349","149","1"
"7349","279","1"
"7349","28","1"
"7349","93","2"
"7349","352","2"
"7349","416","2"
"7349","99","1"
"7349","355","1"
"7349","548","1"
"7349","37","1"
"7349","229","1"
"7349","357","1"
"7349","103","1"
"7349","171","1"
"7349","243","1"
"7349","565","1"
"7349","184","1"
"7350","249","1"
"7351","641","2"
"7351","421","1"
"7351","8","6"
"7351","168","1"
"7351","46","4"
"7351","208","1"
"7351","432","9"
"7351","82","1"
"7351","435","1"
"7351","378","2"
"7351","91","3"
"7351","155","2"
"7351","92","1"
"7351","349","1"
"7351","127","1"
"7351","255","1"
"7352","546","1"
"7353","189","1"
"7354","467","1"
"7355","561","1"
"7356","191","1"
"7357","56","1"
"7358","96","1"
"7358","224","1"
"7358","1","2"
"7358","434","1"
"7358","578","1"
"7358","547","1"
"7358","564","1"
"7358","21","1"
"7358","6","1"
"7358","457","1"
"7358","427","1"
"7358","414","1"
"7359","181","1"
"7360","545","1"
"7360","163","4"
"7360","483","3"
"7360","554","1"
"7361","215","1"
"7362","154","1"
"7363","519","1"
"7364","338","1"
"7364","472","1"
"7365","453","1"
"7366","649","2"
"7367","256","2"
"7367","260","2"
"7367","133","1"
"7367","326","6"
"7367","201","1"
"7367","202","1"
"7367","269","3"
"7367","397","1"
"7367","15","2"
"7367","337","1"
"7367","20","1"
"7367","212","1"
"7367","91","3"
"7367","30","1"
"7367","158","1"
"7367","543","1"
"7367","608","1"
"7367","545","4"
"7367","354","4"
"7367","291","5"
"7367","293","1"
"7367","485","1"
"7367","422","1"
"7367","47","2"
"7367","175","2"
"7367","48","1"
"7367","176","1"
"7367","565","1"
"7367","248","1"
"7367","571","7"
"7367","253","10"
"7368","247","9"
"7369","491","3"
"7370","581","9"
"7370","395","2"
"7371","461","1"
"7372","577","1"
"7373","161","1"
"7373","354","1"
"7373","165","1"
"7373","293","1"
"7373","390","1"
"7373","582","1"
"7373","40","1"
"7373","522","1"
"7373","556","2"
"7373","365","1"
"7373","398","1"
"7373","560","1"
"7373","529","1"
"7373","370","1"
"7373","117","1"
"7373","119","7"
"7373","471","2"
"7373","408","2"
"7373","473","5"
"7373","478","3"
"7373","543","3"
"7374","200","3"
"7375","485","1"
"7375","617","1"
"7376","435","1"
"7377","337","1"
"7377","107","1"
"7377","173","1"
"7378","377","2"
"7379","6","2"
"7380","416","1"
"7381","433","2"
"7381","219","4"
"7382","177","1"
"7382","440","3"
"7382","250","1"
"7383","608","1"
"7383","37","1"
"7383","70","1"
"7384","397","1"
"7385","186","1"
"7386","583","1"
"7387","471","3"
"7388","297","1"
"7388","238","7"
"7388","622","2"
"7389","418","1"
"7389","259","5"
"7389","132","1"
"7389","265","1"
"7389","236","1"
"7389","332","1"
"7389","588","1"
"7389","334","2"
"7389","305","1"
"7389","594","2"
"7389","247","1"
"7389","59","1"
"7389","571","1"
"7389","412","1"
"7389","447","1"
"7390","102","1"
"7390","182","1"
"7391","541","1"
"7392","99","1"
"7393","471","2"
"7393","251","1"
"7394","607","1"
"7395","288","2"
"7395","279","1"
"7396","128","1"
"7397","311","2"
"7397","42","2"
"7397","46","1"
"7398","243","3"
"7398","484","1"
"7398","282","1"
"7399","577","1"
"7399","258","1"
"7399","546","1"
"7399","5","3"
"7399","295","1"
"7399","488","1"
"7399","393","1"
"7399","11","1"
"7399","14","2"
"7399","334","3"
"7399","84","1"
"7399","180","1"
"7399","439","2"
"7399","89","3"
"7399","126","1"
"7400","619","1"
"7401","197","1"
"7402","619","1"
"7403","493","1"
"7404","196","1"
"7404","517","1"
"7404","392","1"
"7404","459","2"
"7404","205","1"
"7404","333","1"
"7404","206","2"
"7404","145","2"
"7404","337","1"
"7404","402","1"
"7404","468","2"
"7404","85","1"
"7404","405","2"
"7404","536","1"
"7404","218","1"
"7404","92","1"
"7404","476","1"
"7404","350","1"
"7404","223","1"
"7404","290","1"
"7404","297","1"
"7404","302","1"
"7404","373","1"
"7404","123","1"
"7404","63","1"
"7405","486","3"
"7406","45","2"
"7407","498","1"
"7407","196","1"
"7407","85","1"
"7407","294","1"
"7407","155","1"
"7408","321","1"
"7408","590","1"
"7408","527","1"
"7408","81","1"
"7408","145","1"
"7408","18","1"
"7408","405","1"
"7408","537","1"
"7408","410","1"
"7408","284","1"
"7408","348","1"
"7408","94","2"
"7408","159","1"
"7408","544","1"
"7408","97","1"
"7408","225","1"
"7408","609","1"
"7408","163","1"
"7408","227","1"
"7408","100","1"
"7408","552","1"
"7408","171","1"
"7408","555","1"
"7408","365","1"
"7408","561","1"
"7408","308","1"
"7408","309","1"
"7408","506","1"
"7408","124","1"
"7409","37","1"
"7409","309","2"
"7409","22","1"
"7409","488","2"
"7409","555","1"
"7410","276","1"
"7410","334","2"
"7411","122","1"
"7412","215","1"
"7412","471","1"
"7413","451","2"
"7413","261","1"
"7413","646","1"
"7413","7","1"
"7413","296","1"
"7413","648","2"
"7413","585","2"
"7413","490","1"
"7413","203","3"
"7413","50","1"
"7413","595","1"
"7413","308","2"
"7413","376","1"
"7413","121","3"
"7413","250","1"
"7413","348","2"
"7413","93","2"
"7413","221","2"
"7414","495","1"
"7415","221","1"
"7416","33","1"
"7417","193","1"
"7418","368","1"
"7418","260","1"
"7418","359","2"
"7418","567","1"
"7418","78","1"
"7418","335","1"
"7419","345","2"
"7420","215","4"
"7420","247","1"
"7420","603","1"
"7421","77","1"
"7422","73","1"
"7423","512","1"
"7423","162","1"
"7423","290","1"
"7423","549","1"
"7423","422","1"
"7423","296","1"
"7423","424","1"
"7423","488","1"
"7423","621","2"
"7423","210","3"
"7423","596","1"
"7423","53","1"
"7423","22","1"
"7423","376","1"
"7423","62","1"
"7424","645","2"
"7425","131","2"
"7425","399","2"
"7426","195","3"
"7426","212","1"
"7426","262","1"
"7427","18","1"
"7428","468","1"
"7429","179","1"
"7430","20","1"
"7431","28","1"
"7432","535","2"
"7432","583","1"
"7433","348","3"
"7434","103","1"
"7435","447","1"
"7436","20","1"
"7436","582","1"
"7436","152","1"
"7436","45","1"
"7437","83","1"
"7438","139","3"
"7439","478","2"
"7440","592","1"
"7440","66","1"
"7440","370","1"
"7440","228","3"
"7440","596","2"
"7440","453","1"
"7440","70","1"
"7440","199","1"
"7440","122","1"
"7440","30","1"
"7441","58","1"
"7442","504","1"
"7443","34","2"
"7443","162","1"
"7443","179","1"
"7443","467","1"
"7443","260","1"
"7443","404","1"
"7443","168","1"
"7443","251","1"
"7443","447","1"
"7444","256","1"
"7444","194","1"
"7444","517","1"
"7444","139","1"
"7444","76","4"
"7445","607","1"
"7446","183","1"
"7447","101","1"
"7447","521","1"
"7447","283","1"
"7448","178","1"
"7449","413","1"
"7450","1","1"
"7451","77","3"
"7452","393","1"
"7453","128","1"
"7453","581","2"
"7453","554","3"
"7453","237","1"
"7454","580","5"
"7455","537","1"
"7456","405","1"
"7457","449","1"
"7457","554","1"
"7457","413","1"
"7458","558","4"
"7459","1","1"
"7459","90","2"
"7460","513","1"
"7461","158","1"
"7462","183","2"
"7463","549","1"
"7463","536","3"
"7463","223","1"
"7464","162","1"
"7464","478","1"
"7465","513","1"
"7465","516","2"
"7465","15","1"
"7465","271","1"
"7465","272","1"
"7465","273","3"
"7465","529","2"
"7465","18","2"
"7465","276","2"
"7465","21","1"
